,Unnamed: 0,TwittID,TextData,TweetCreatedAt,RetweetCount,TweetFavouriteCount,TweetSource,UserID,UserScreenName,UserName,UserCreatedAt,UserDescription,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,HttpCount,HashtagCount,MentionCount,TweetCount
1851,604,1120287290520215553,RT @Erotik_Center: Mary The Hot Maid Part 9 - Mary titfucks Mac and asks him to fuck … ! #Erotic &gt;&gt; https://t.co/GUNfH2RbLI &lt;&lt; https://t.co…,2019-04-22 11:24:38,125,0,Twitter for iPhone,996164363622010880,mo_70112,@mo_70112,2018-05-14 23:04:26,,0,15,64,,2,1,1,3374
1852,605,1120286840857268224,RT @Erotik_Center: Mary The Hot Maid Part 8 - She pulls out her lovely breasts and … ! #Hardcore &gt;&gt; https://t.co/GUNfH2RbLI &lt;&lt; https://t.co…,2019-04-22 11:22:51,140,0,Twitter for iPhone,996164363622010880,mo_70112,@mo_70112,2018-05-14 23:04:26,,0,15,64,,2,1,1,3374
1853,606,1120286443862151174,RT @Erotik_Center: Mary The Hot Maid Part 7 - Mac is happy to make a deal and not tell … ! #Porn &gt;&gt; https://t.co/GUNfH2RbLI &lt;&lt; https://t.co…,2019-04-22 11:21:16,79,0,Twitter for iPhone,996164363622010880,mo_70112,@mo_70112,2018-05-14 23:04:26,,0,15,64,,2,1,1,3374
1854,607,1120285876540645376,RT @Erotik_Center: Mary The Hot Maid Part 6 - Mary doesn’t want to get fired but JMac … ! #Adult &gt;&gt; https://t.co/GUNfH2RbLI &lt;&lt; https://t.co…,2019-04-22 11:19:01,118,0,Twitter for iPhone,996164363622010880,mo_70112,@mo_70112,2018-05-14 23:04:26,,0,15,64,,2,1,1,3374
1855,608,1120285849051172864,"RT @Erotik_Center: Mary The Hot Maid Part 5 - She caressing her giant tits, and ... ! #Hardcore &gt;&gt; https://t.co/GUNfH2RbLI &lt;&lt; https://t.co/…",2019-04-22 11:18:54,123,0,Twitter for iPhone,996164363622010880,mo_70112,@mo_70112,2018-05-14 23:04:26,,0,15,64,,2,1,1,3374
1856,609,1120285834241093632,RT @Erotik_Center: Mary The Hot Maid Part 4 - She can’t help pulling her sexy red bra … ! #Adult &gt;&gt; https://t.co/GUNfH2RbLI &lt;&lt; https://t.co…,2019-04-22 11:18:51,176,0,Twitter for iPhone,996164363622010880,mo_70112,@mo_70112,2018-05-14 23:04:26,,0,15,64,,2,1,1,3374
1857,610,1120285820940894209,"RT @Erotik_Center: Mary The Hot Maid Part 3 - At first, Mary is shocked, but she can’t … ! #Teen &gt;&gt; https://t.co/GUNfH2RbLI &lt;&lt; https://t.co…",2019-04-22 11:18:48,173,0,Twitter for iPhone,996164363622010880,mo_70112,@mo_70112,2018-05-14 23:04:26,,0,15,64,,2,1,1,3374
1858,611,1120285802158874624,RT @Erotik_Center: Mary The Hot Maid Part 2 - The beautiful Latina maid Mary catches him … ! #Sex &gt;&gt; https://t.co/GUNfH2RbLI &lt;&lt; https://t.c…,2019-04-22 11:18:43,352,0,Twitter for iPhone,996164363622010880,mo_70112,@mo_70112,2018-05-14 23:04:26,,0,15,64,,2,1,1,3374
1859,612,1120285782869200896,RT @Erotik_Center: Mary The Hot Maid Part 1 - Do not disturb! JMac just wants to jerk … ! #Porn &gt;&gt; https://t.co/GUNfH38MDg &lt;&lt; https://t.co/…,2019-04-22 11:18:39,236,0,Twitter for iPhone,996164363622010880,mo_70112,@mo_70112,2018-05-14 23:04:26,,0,15,64,,2,1,1,3374
1860,613,1120273863240310789,RT @Erotik_Center: ZZ Pizza Party 1 Part 12 - She has a sudden craving for a different kind … ! #Milf &gt;&gt; https://t.co/kdgmNJ0THR &lt;&lt; https:/…,2019-04-22 10:31:17,117,0,Twitter for iPhone,996164363622010880,mo_70112,@mo_70112,2018-05-14 23:04:26,,0,15,64,,1,1,1,3374
1861,614,1120273609480658944,"RT @Erotik_Center: ZZ Pizza Party 1 Part 11 - Delivery man Xander shows up at her door, she … ! #Sex &gt;&gt; https://t.co/kdgmNJ0THR &lt;&lt; https://…",2019-04-22 10:30:16,153,0,Twitter for iPhone,996164363622010880,mo_70112,@mo_70112,2018-05-14 23:04:26,,0,15,64,,2,1,1,3374
1862,615,1120273046076571649,RT @Erotik_Center: ZZ Pizza Party 1 Part 10 - When the delivery man Xander shows up at … ! #Erotic &gt;&gt; https://t.co/kdgmNJ0THR &lt;&lt; https://t.…,2019-04-22 10:28:02,174,0,Twitter for iPhone,996164363622010880,mo_70112,@mo_70112,2018-05-14 23:04:26,,0,15,64,,2,1,1,3374
1863,616,1120272468277714946,"RT @Erotik_Center: ZZ Pizza Party 1 Part 9 - A meat lovers pizza with extra sausage, of course ! #Adult &gt;&gt; https://t.co/kdgmNJ0THR &lt;&lt; https…",2019-04-22 10:25:44,138,0,Twitter for iPhone,996164363622010880,mo_70112,@mo_70112,2018-05-14 23:04:26,,0,15,64,,1,1,1,3374
1864,617,1120272253508255744,"RT @Erotik_Center: ZZ Pizza Party 1 Part 8 - She calls for a large, meat lovers pizza with a … ! #Erotic &gt;&gt; https://t.co/kdgmNJ0THR &lt;&lt; http…",2019-04-22 10:24:53,102,0,Twitter for iPhone,996164363622010880,mo_70112,@mo_70112,2018-05-14 23:04:26,,0,15,64,,1,1,1,3374
1865,0,1120299325798539264,"RT @RocksyNight: I’m not sure if TikTok allowed a underwear vids, so I didn’t upload it to my app. But I really like how this app filtering…",2019-04-22 12:12:28,89,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,0,0,1,1150378
1866,1,1120299300947464193,@_HaileyQueen_ 😍💕,2019-04-22 12:12:22,0,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,0,0,1,1150378
1867,2,1120299172337463301,RT @SexyNatG: Happy Easter 🐣 https://t.co/5tmNcUCeBA,2019-04-22 12:11:51,219,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,1,0,1,1150378
1868,3,1120299150409703425,RT @illicit69kitty: Happy Easter 🐣 https://t.co/yLxbd0DBFZ,2019-04-22 12:11:46,171,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,1,0,1,1150378
1869,4,1120299140964061184,RT @cupofcarliejo: Morning Easter https://t.co/snNvZ0ElTp,2019-04-22 12:11:44,268,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,1,0,1,1150378
1870,5,1120299057396817920,RT @ZoeysSweetTea: Tested &amp; available for shoots 💘 email zoeyssweettea@gmail.com long hair/short hair I like em both https://t.co/BUSHHEblmF,2019-04-22 12:11:24,62,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,1,0,1,1150378
1871,6,1120299014442889216,RT @ZoeysSweetTea: I feel like my 🍑 is already bigger after 1 day of lifting weights 😂 this is going to be funnnn 😈 https://t.co/VcHur1r6IO,2019-04-22 12:11:13,45,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,1,0,1,1150378
1872,7,1120298932674887682,RT @ZoeysSweetTea: I’ll be back on https://t.co/yTBZYrJqex this week 😊😘 https://t.co/kLCa8BGEdm,2019-04-22 12:10:54,108,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,2,0,1,1150378
1873,8,1120298909497163776,RT @Flawlesseva26: I'm online @MyFreeCams! #onmfc https://t.co/pGxx5MJYE0 💚 https://t.co/zFTgIeuQSh,2019-04-22 12:10:48,6,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,2,1,2,1150378
1874,9,1120298882079121409,RT @missyMDi: I am online now!💕   @MyFreeCams! #onmfc  https://t.co/lG2V2jNsWZ  😘 https://t.co/YqPkvexNIk,2019-04-22 12:10:42,4,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,2,1,2,1150378
1875,10,1120298877175906304,RT @Lilith_Petite: Just sold! Get yours! School Girl Shows Sensei What She Can Do https://t.co/I8jPXHYlPw #MVSales #ManyVids https://t.co/5…,2019-04-22 12:10:41,6,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,2,2,1,1150378
1876,11,1120298864391544834,"RT @Lilith_Petite: 🔥ONLINE NOW🔥
Click to Watch &amp; Register to get free tokens &amp; give me a bonus if you tip!👇

😘 Chaturbate https://t.co/YBtm…",2019-04-22 12:10:38,26,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,1,0,1,1150378
1877,12,1120298826219311104,RT @bbypocah: Want a taste? https://t.co/0zIaGzlMlF,2019-04-22 12:10:28,237,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,1,0,1,1150378
1878,13,1120298791469449216,"RT @danielleggwp: Spent a wholesome Easter at @Bobbin_Weave 's family farm 

The cows were yelling at us the whole time we tried to take th…",2019-04-22 12:10:20,39,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,0,0,2,1150378
1879,14,1120298681327149056,RT @LexiErvinXO: Happy Easter to you beautiful people! 🐣🌻 https://t.co/V7PGbAimRd,2019-04-22 12:09:54,28,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,1,0,1,1150378
1880,15,1120298666928087041,RT @MorganReeseXO: Simply. An Amazing day. 🍃 https://t.co/usLUZ4rf8m,2019-04-22 12:09:50,21,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,1,0,1,1150378
1881,16,1120298652935905280,"RT @CandiceLovely7: my facial expression, when someone tries to teach me how to live correctly 😂 https://t.co/3zAaBNcMKs",2019-04-22 12:09:47,1,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,1,0,1,1150378
1882,17,1120298636829712386,RT @DevilsMarieLive: I'm online right now on skyprivate (live skype show). my private profile: https://t.co/RkDRrSbHPm Please RT. thanks! #…,2019-04-22 12:09:43,1,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,1,1,1,1150378
1883,18,1120298600251236352,RT @Katyuskamoonfox: Woof woof (｡・`ω´･) https://t.co/88nv0kh8CY,2019-04-22 12:09:35,80,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,1,0,1,1150378
1884,19,1120298557712621568,@_HaileyQueen_ Canadá 🇨🇦 🌹,2019-04-22 12:09:24,0,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,0,0,1,1150378
1885,20,1120298501714452480,RT @_HaileyQueen_: where are you from? ☺️🌎 https://t.co/kJj4zd6ChL,2019-04-22 12:09:11,26,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,1,0,1,1150378
1886,21,1120298030148857857,"RT @MyLiveGirl: #Naughty @PatriGoddess is ready for a #dirty #show here https://t.co/vRdpNCf4vQ !

Don't miss it !

@BabesPromo2 @Natuky85…",2019-04-22 12:07:19,12,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,1,3,4,1150378
1887,22,1120298024092295168,"RT @MyLiveGirl: @sellenastarxx is so #naughty tonight #online here https://t.co/okoTZ4Yy5M !

Get #horny &amp; Join her NOW !

@1ThickCertifier…",2019-04-22 12:07:17,8,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,1,3,3,1150378
1888,23,1120298015049252864,"RT @MyLiveGirl: #sophiejewel is so #horny &amp; ready to get #naked !

Join her now #online here https://t.co/7mm9Fny3g0 !

@BabesPromo2 @Natuk…",2019-04-22 12:07:15,13,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,1,4,3,1150378
1889,24,1120298006258028544,"RT @MyLiveGirl: @VickyDuchessss is ready to make you very #horny !

Join her NOW #online here https://t.co/jKo6oIO7RP !

@1ThickCertifier @…",2019-04-22 12:07:13,10,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,1,2,4,1150378
1890,25,1120297994799259648,"RT @MyLiveGirl: #TryAction is #naked &amp; so #horny !

See her #ridding a #dildo NOW here https://t.co/5Z5WPTDPo8 !

@BabesPromo2 @Natuky85 @N…",2019-04-22 12:07:10,12,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,1,5,4,1150378
1891,26,1120297985127194624,"RT @MyLiveGirl: Vote for your favorite #camgirl in #Awards now here https://t.co/IOGrqlIEtW !

Signup NOW &amp; make your favorite Nr. 1  !

@N…",2019-04-22 12:07:08,11,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,1,2,2,1150378
1892,27,1120297977103437824,"RT @MyLiveGirl: Call her NOW from here : https://t.co/CDgvwB6iON !

She's #horny waiting for you to #CALL her ! #phonesex

@BabesPromo2 @Na…",2019-04-22 12:07:06,11,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,1,3,3,1150378
1893,28,1120297962255601664,"RT @MyLiveGirl: She's ready to do a #dirty show on https://t.co/L6qHqBqYTA !

Try now the #VIPShow with this #horny #camgirl !

@BabesPromo…",2019-04-22 12:07:02,10,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,1,4,2,1150378
1894,29,1120297952029835271,"RT @MyLiveGirl: Register for #FREE on https://t.co/mbhXjPJrDT  &amp; get your 25% #discountoffer to make this #horny #Camgirl #Cum for you !

J…",2019-04-22 12:07:00,23,0,Twitter for iPhone,390781513,R_sidney_V,✨♏️aster♈️ancouver✨,2011-10-14 15:01:26,Male 🎶 Beauty has her way 💘 @LyzMania 🌹🚫18+🚫,44,955675,2215,,1,5,1,1150378
1895,30,1120294266306215937,RT @BigBreastPics: Mammoth mammaries! #boobs #tits @ChetsAnAsshole https://t.co/hbks0SjirF,2019-04-22 11:52:21,568,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,2,2,1231
1896,31,1120293595146276864,RT @TH__CONNOISSEUR: Everything is BIG in Texas https://t.co/gSLtpiL3RS,2019-04-22 11:49:41,613,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,0,1,1231
1897,32,1120252653865455616,RT @Sugar_Plug: Pussy drilling because she like to get her pussy drilled by her sugar boy. This was a deal in Chicago and she is still avai…,2019-04-22 09:07:00,40,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",0,0,1,1231
1898,33,1120242165635063808,RT @dudepeee: Wow! https://t.co/D68LgzzQdD,2019-04-22 08:25:20,208,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,0,1,1231
1899,34,1118954601032630272,RT @BigBreastPics: Those are huge!! #boobs #tits @ChetsAnAsshole https://t.co/HMF6zIYibY,2019-04-18 19:09:00,510,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,2,2,1231
1900,35,1118954448091529216,@NaomiSimone There’s Cameras in there! You’re so sexy Gorgeous!!!,2019-04-18 19:08:24,0,1,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",0,0,1,1231
1901,36,1118561433355268096,RT @EbonyVidsDaily: https://t.co/gbwQP0zISD,2019-04-17 17:06:42,467,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,0,1,1231
1902,37,1118480074699886592,@sexyohgirl @bentboxco Super Sexy Gorgeous!!!,2019-04-17 11:43:24,0,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",0,0,2,1231
1903,38,1118174982373281794,RT @solangsexyxx: ** https://t.co/lI4Ol3WGk9,2019-04-16 15:31:05,18,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,0,1,1231
1904,39,1117842564609134593,RT @gorenigga: https://t.co/KovklbtXsv,2019-04-15 17:30:10,8320,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,0,1,1231
1905,40,1117841854337302528,RT @solangsexyxx: Come to me baby 🍆🍆 https://t.co/o9gQoTV2EW,2019-04-15 17:27:21,28,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,0,1,1231
1906,41,1117757108655656960,RT @solangsexyxx: Sweet awakening 🍆🍆 https://t.co/G0xLDX0VNB,2019-04-15 11:50:36,31,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,0,1,1231
1907,42,1117757053907472386,RT @solangsexyxx: Wake up style 🍆🍆 https://t.co/cmgtB71OZL,2019-04-15 11:50:23,34,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,0,1,1231
1908,43,1117756303869448192,RT @janklaar2: https://t.co/SXyuWbBnqA,2019-04-15 11:47:24,3355,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,0,1,1231
1909,44,1117202035470995457,RT @EbonyVidsDaily: https://t.co/18YQZCs7pc,2019-04-13 23:04:56,539,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,0,1,1231
1910,45,1116384292744105985,RT @dudepeee: https://t.co/brUG0ec5aJ,2019-04-11 16:55:31,120,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,0,1,1231
1911,46,1116341482137452547,RT @CamSodaLive: Start ur day with @selenaadams69 &amp; don’t forget to follow her here for updates on her next show https://t.co/pCkZowdsbJ ht…,2019-04-11 14:05:24,57,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,0,2,1231
1912,47,1116094138255065089,RT @EbonyVidsDaily: https://t.co/x2o1GlEoTd,2019-04-10 21:42:33,399,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,0,1,1231
1913,48,1115639074067496961,RT @BlackSexVids: https://t.co/0byCf4IxY8,2019-04-09 15:34:17,366,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,0,1,1231
1914,49,1114315117120901120,RT @thick_we: AFTER THE PARTY https://t.co/gLnmTOOafe,2019-04-05 23:53:21,256,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,0,1,1231
1915,50,1114250672323612673,RT @thick_we: that ending https://t.co/StIvmIKGlw,2019-04-05 19:37:16,161,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,0,1,1231
1916,51,1114228108910039040,RT @JaydaRetweets: Every day is titty Tuesday @jaydajusa 😍😍😍  https://t.co/UmX3v2wGlN,2019-04-05 18:07:37,836,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,0,2,1231
1917,52,1113806786627276802,RT @BlackSexVids: https://t.co/DkdAtYZlbO,2019-04-04 14:13:26,516,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,0,1,1231
1918,53,1113806705140355072,RT @thick_we: HOT WIFE RIDE'S STEP SONS HUGE BLACK COCK https://t.co/u7AIGmcUIV,2019-04-04 14:13:06,313,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,0,1,1231
1919,54,1113728894664957952,RT @livgotitaf: I need this  https://t.co/k6W21xbTJg,2019-04-04 09:03:55,240,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,0,1,1231
1920,55,1113568494317076480,@MfekaXolisile @Thando_Thabethe @thabootys You are a booty model! They should asking for you!,2019-04-03 22:26:32,0,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",0,0,3,1231
1921,56,1112755148185587717,RT @CamSodaLive: Start the week with @selenaadams69 &amp; follow her here for updates on her next show https://t.co/pCkZowdsbJ https://t.co/CvP…,2019-04-01 16:34:35,42,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",2,0,2,1231
1922,57,1112707328619540480,RT @livgotitaf: Some dick is better then others https://t.co/WQx5WrCTyL https://t.co/YK2DGER35u,2019-04-01 13:24:34,86,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",2,0,1,1231
1923,58,1112707281857191936,RT @DemiSutra: Come to the wet side. https://t.co/Z5hm8Iz6km Cum now. https://t.co/3CUehro38E,2019-04-01 13:24:23,209,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",2,0,1,1231
1924,59,1112707137254424576,RT @Sylvin23326315: https://t.co/AEObGif9jT,2019-04-01 13:23:49,90,0,Twitter for iPhone,826089159500627968,allenmarkjk,powerup!!!!,2017-01-30 15:26:18,Forwardmovement,15,21,491,"Columbus, OH",1,0,1,1231
1925,60,1120299280768675841,😼💁 varla guns porno black girls sex in israel teen model sex dirty daisy anal video nude overdeveloped inexperience… https://t.co/yBmx2WCksZ,2019-04-22 12:12:17,0,0,Twitter Web Client,437250059,Orehova_L,Amateur Teens Cams (18+),2011-12-15 05:32:37,,0,65,45,,1,0,0,5396
1926,61,1120299137088544768,pakistani girl losing her virgin free fucking videos iranian nacked schollporn girlsvideos alexa loren teens kristi… https://t.co/lGr5Crf7WW,2019-04-22 12:11:43,0,0,Twitter Web Client,437250059,Orehova_L,Amateur Teens Cams (18+),2011-12-15 05:32:37,,0,65,45,,1,0,0,5396
1927,62,1120298986064306176,😘😻 rebel scene hardcore bj milay cyrus nude prepubescent porn vid eastenders babes fake nude pics teen socks free p… https://t.co/pXehgHdo8p,2019-04-22 12:11:07,0,0,Twitter Web Client,437250059,Orehova_L,Amateur Teens Cams (18+),2011-12-15 05:32:37,,0,65,45,,1,0,0,5396
1928,63,1120298770208522241,😳❤ pics free sex toons moveis diver sex liberian girls girl having sex with donkey video amateurmexicano sex burnin… https://t.co/oY0GAxUtza,2019-04-22 12:10:15,0,0,Twitter Web Client,437250059,Orehova_L,Amateur Teens Cams (18+),2011-12-15 05:32:37,,0,65,45,,1,0,0,5396
1929,64,1120298703343050755,💁 hardcore anime lesbians grandmasnudeteen free porn formatted for psp kostenlose teeniepornis wild college tentacl… https://t.co/hnRG1N7oT9,2019-04-22 12:09:59,0,0,Twitter Web Client,437250059,Orehova_L,Amateur Teens Cams (18+),2011-12-15 05:32:37,,0,65,45,,1,0,0,5396
1930,65,1120298506537840640,❤❤🙈 free naked pictures deep anal fissure malayalicollage grilesex nude pregnant girl erotic photo three sum girls… https://t.co/4hwngQaZbs,2019-04-22 12:09:12,0,0,Twitter Web Client,437250059,Orehova_L,Amateur Teens Cams (18+),2011-12-15 05:32:37,,0,65,45,,1,0,0,5396
